comment_id,post_id,user_id,comment_text,commented_at
1596,125,740,Comment 1596,2024-07-12 09:53:15
1597,1269,182,Comment 1597,2024-06-08 09:53:15
1598,387,498,Comment 1598,2024-08-24 09:53:15
1599,1279,17,Comment 1599,2024-04-07 09:53:15
1600,1071,106,Comment 1600,2025-01-13 09:53:15
1601,1752,796,Comment 1601,2025-01-20 09:53:15
1602,1352,48,Comment 1602,2024-04-06 09:53:15
1603,754,115,Comment 1603,2024-10-16 09:53:15
1604,618,277,Comment 1604,2024-11-11 09:53:15
1605,1363,3,Comment 1605,2024-12-04 09:53:15
1606,1681,949,Comment 1606,2024-09-10 09:53:15
1607,10,518,Comment 1607,2024-08-16 09:53:15
1608,1398,911,Comment 1608,2025-02-10 09:53:15
1609,1945,549,Comment 1609,2024-10-20 09:53:15
1610,1175,116,Comment 1610,2024-12-04 09:53:15
1611,1928,564,Comment 1611,2024-07-22 09:53:15
1612,553,871,Comment 1612,2024-07-17 09:53:15
1613,1152,700,Comment 1613,2025-03-04 09:53:15
1614,661,800,Comment 1614,2025-02-13 09:53:15
1615,1733,592,Comment 1615,2024-08-10 09:53:15
1616,380,441,Comment 1616,2025-01-17 09:53:15
1617,1826,1,Comment 1617,2024-11-25 09:53:15
1618,1982,945,Comment 1618,2024-03-26 09:53:15
1619,1025,699,Comment 1619,2025-01-08 09:53:15
1620,1664,982,Comment 1620,2024-08-31 09:53:15
1621,855,874,Comment 1621,2024-04-10 09:53:15
1622,1944,155,Comment 1622,2024-04-22 09:53:15
1623,1910,89,Comment 1623,2024-06-29 09:53:15
1624,1252,322,Comment 1624,2024-10-16 09:53:15
1625,434,344,Comment 1625,2024-05-06 09:53:15
1626,112,667,Comment 1626,2025-01-20 09:53:15
1627,230,456,Comment 1627,2024-11-28 09:53:15
1628,1343,302,Comment 1628,2024-11-28 09:53:15
1629,1714,422,Comment 1629,2024-09-25 09:53:15
1630,349,24,Comment 1630,2024-07-25 09:53:15
1631,157,257,Comment 1631,2025-02-09 09:53:15
1632,1056,527,Comment 1632,2025-01-03 09:53:15
1633,1307,218,Comment 1633,2025-02-05 09:53:15
1634,199,415,Comment 1634,2025-01-14 09:53:15
1635,804,299,Comment 1635,2024-04-07 09:53:15
1636,1442,561,Comment 1636,2024-10-31 09:53:15
1637,370,158,Comment 1637,2024-06-19 09:53:15
1638,239,800,Comment 1638,2024-07-01 09:53:15
1639,766,414,Comment 1639,2025-02-15 09:53:15
1640,1320,853,Comment 1640,2024-12-15 09:53:15
1641,1225,652,Comment 1641,2025-03-11 09:53:15
1642,151,648,Comment 1642,2025-03-03 09:53:15
1643,532,59,Comment 1643,2024-04-14 09:53:15
1644,40,877,Comment 1644,2024-04-11 09:53:15
1645,125,333,Comment 1645,2025-02-26 09:53:15
1646,400,898,Comment 1646,2024-05-22 09:53:15
1647,922,430,Comment 1647,2024-05-31 09:53:15
1648,111,619,Comment 1648,2024-12-26 09:53:15
1649,437,357,Comment 1649,2024-06-13 09:53:15
1650,1442,669,Comment 1650,2025-02-28 09:53:15
1651,315,514,Comment 1651,2025-01-23 09:53:15
1652,1932,96,Comment 1652,2024-04-05 09:53:15
1653,313,366,Comment 1653,2024-07-26 09:53:15
1654,1245,546,Comment 1654,2024-12-14 09:53:15
1655,1031,252,Comment 1655,2024-09-27 09:53:15
1656,1773,256,Comment 1656,2024-05-02 09:53:15
1657,1143,847,Comment 1657,2024-11-04 09:53:15
1658,272,249,Comment 1658,2024-09-13 09:53:15
1659,282,679,Comment 1659,2025-03-01 09:53:15
1660,1608,910,Comment 1660,2025-01-08 09:53:15
1661,1374,312,Comment 1661,2024-06-19 09:53:15
1662,161,915,Comment 1662,2024-12-30 09:53:15
1663,1638,162,Comment 1663,2024-07-16 09:53:15
1664,94,590,Comment 1664,2025-01-12 09:53:15
1665,1429,546,Comment 1665,2024-06-10 09:53:15
1666,1941,668,Comment 1666,2024-12-05 09:53:15
1667,1349,925,Comment 1667,2024-05-30 09:53:15
1668,721,274,Comment 1668,2025-02-23 09:53:15
1669,1245,141,Comment 1669,2025-03-16 09:53:15
1670,258,250,Comment 1670,2025-02-04 09:53:15
1671,993,148,Comment 1671,2025-03-02 09:53:15
1672,1511,759,Comment 1672,2024-10-15 09:53:15
1673,1112,466,Comment 1673,2024-10-31 09:53:15
1674,1027,852,Comment 1674,2024-08-27 09:53:15
1675,1114,311,Comment 1675,2024-09-18 09:53:15
1676,1832,544,Comment 1676,2024-06-26 09:53:15
1677,1387,316,Comment 1677,2024-12-17 09:53:15
1678,704,121,Comment 1678,2024-10-04 09:53:15
1679,1400,751,Comment 1679,2024-09-24 09:53:15
1680,524,323,Comment 1680,2024-06-08 09:53:15
1681,1833,350,Comment 1681,2025-02-12 09:53:15
1682,741,726,Comment 1682,2024-09-19 09:53:15
1683,1555,814,Comment 1683,2024-10-05 09:53:15
1684,301,126,Comment 1684,2024-08-08 09:53:15
1685,573,395,Comment 1685,2024-09-29 09:53:15
1686,1858,90,Comment 1686,2024-08-05 09:53:15
1687,1092,737,Comment 1687,2025-03-16 09:53:15
1688,1118,299,Comment 1688,2025-01-12 09:53:15
1689,176,420,Comment 1689,2024-10-11 09:53:15
1690,1193,457,Comment 1690,2024-04-28 09:53:15
1691,1102,790,Comment 1691,2024-04-01 09:53:15
1692,625,321,Comment 1692,2024-06-03 09:53:15
1693,1587,398,Comment 1693,2024-12-14 09:53:15
1694,1443,690,Comment 1694,2024-09-01 09:53:15
1695,1707,677,Comment 1695,2025-02-09 09:53:15
1696,1618,489,Comment 1696,2024-05-03 09:53:15
1697,371,741,Comment 1697,2024-09-05 09:53:15
1698,1763,602,Comment 1698,2024-12-20 09:53:15
1699,445,802,Comment 1699,2024-07-08 09:53:15
1700,784,913,Comment 1700,2024-06-25 09:53:15
1701,581,370,Comment 1701,2024-08-18 09:53:15
1702,1120,585,Comment 1702,2024-08-16 09:53:15
1703,1620,771,Comment 1703,2024-06-28 09:53:15
1704,1211,826,Comment 1704,2024-03-23 09:53:15
1705,205,647,Comment 1705,2024-08-05 09:53:15
1706,1311,239,Comment 1706,2024-05-21 09:53:15
1707,893,63,Comment 1707,2024-08-17 09:53:15
1708,1982,969,Comment 1708,2024-07-17 09:53:15
1709,1654,614,Comment 1709,2024-11-18 09:53:15
1710,542,711,Comment 1710,2025-03-21 09:53:15
1711,860,779,Comment 1711,2025-01-31 09:53:15
1712,1345,477,Comment 1712,2024-08-28 09:53:15
1713,754,668,Comment 1713,2024-04-05 09:53:15
1714,1289,261,Comment 1714,2024-12-23 09:53:15
1715,1719,553,Comment 1715,2024-08-01 09:53:15
1716,1469,738,Comment 1716,2024-07-28 09:53:15
1717,1723,270,Comment 1717,2025-01-27 09:53:15
1718,547,359,Comment 1718,2024-11-25 09:53:15
1719,482,112,Comment 1719,2024-07-27 09:53:15
1720,1760,216,Comment 1720,2025-01-28 09:53:15
1721,1701,528,Comment 1721,2025-01-20 09:53:15
1722,334,289,Comment 1722,2024-09-06 09:53:15
1723,501,972,Comment 1723,2025-01-04 09:53:15
1724,1398,536,Comment 1724,2024-07-02 09:53:15
1725,1844,37,Comment 1725,2025-01-01 09:53:15
1726,107,824,Comment 1726,2024-08-23 09:53:15
1727,607,524,Comment 1727,2025-02-25 09:53:15
1728,1874,680,Comment 1728,2024-12-28 09:53:15
1729,1159,575,Comment 1729,2024-07-15 09:53:15
1730,1519,648,Comment 1730,2025-01-03 09:53:15
1731,649,138,Comment 1731,2024-08-28 09:53:15
1732,1953,517,Comment 1732,2024-05-04 09:53:15
1733,1032,528,Comment 1733,2024-06-05 09:53:15
1734,1430,222,Comment 1734,2025-03-17 09:53:15
1735,1721,768,Comment 1735,2024-04-09 09:53:15
1736,1795,14,Comment 1736,2024-05-17 09:53:15
1737,32,679,Comment 1737,2024-08-24 09:53:15
1738,1870,725,Comment 1738,2025-03-07 09:53:15
1739,424,829,Comment 1739,2024-06-14 09:53:15
1740,1571,935,Comment 1740,2025-03-06 09:53:15
1741,403,169,Comment 1741,2025-01-31 09:53:15
1742,382,989,Comment 1742,2024-06-17 09:53:15
1743,1146,578,Comment 1743,2024-09-20 09:53:15
1744,727,240,Comment 1744,2024-06-19 09:53:15
1745,1629,516,Comment 1745,2024-04-30 09:53:15
1746,1350,773,Comment 1746,2024-05-09 09:53:15
1747,560,610,Comment 1747,2024-08-21 09:53:15
1748,549,528,Comment 1748,2024-08-13 09:53:15
1749,1895,320,Comment 1749,2024-05-25 09:53:15
1750,702,494,Comment 1750,2024-09-27 09:53:15
1751,1062,444,Comment 1751,2024-05-16 09:53:15
1752,897,422,Comment 1752,2024-06-26 09:53:15
1753,849,669,Comment 1753,2024-05-20 09:53:15
1754,1392,738,Comment 1754,2024-07-01 09:53:15
1755,1319,704,Comment 1755,2024-09-22 09:53:15
1756,727,368,Comment 1756,2024-09-02 09:53:15
1757,432,95,Comment 1757,2024-09-13 09:53:15
1758,1234,513,Comment 1758,2024-07-05 09:53:15
1759,1380,848,Comment 1759,2025-03-03 09:53:15
1760,794,490,Comment 1760,2024-05-27 09:53:15
1761,487,117,Comment 1761,2025-03-21 09:53:15
1762,1155,770,Comment 1762,2024-05-01 09:53:15
1763,68,834,Comment 1763,2024-06-29 09:53:15
1764,465,753,Comment 1764,2024-08-06 09:53:15
1765,1428,602,Comment 1765,2025-01-17 09:53:15
1766,591,999,Comment 1766,2024-10-02 09:53:15
1767,1752,33,Comment 1767,2024-09-18 09:53:15
1768,1748,420,Comment 1768,2024-11-04 09:53:15
1769,919,673,Comment 1769,2024-07-18 09:53:15
1770,26,117,Comment 1770,2024-07-06 09:53:15
1771,102,381,Comment 1771,2025-01-09 09:53:15
1772,1028,498,Comment 1772,2024-09-20 09:53:15
1773,1552,641,Comment 1773,2024-12-23 09:53:15
1774,148,280,Comment 1774,2024-12-07 09:53:15
1775,1952,257,Comment 1775,2024-10-02 09:53:15
1776,709,57,Comment 1776,2024-06-10 09:53:15
1777,754,901,Comment 1777,2024-11-12 09:53:15
1778,595,762,Comment 1778,2024-03-26 09:53:15
1779,1758,175,Comment 1779,2024-06-28 09:53:15
1780,1103,255,Comment 1780,2024-11-09 09:53:15
1781,354,569,Comment 1781,2024-05-05 09:53:15
1782,5,933,Comment 1782,2025-03-10 09:53:15
1783,391,3,Comment 1783,2024-04-02 09:53:15
1784,948,500,Comment 1784,2024-11-13 09:53:15
1785,585,80,Comment 1785,2024-04-06 09:53:15
1786,655,654,Comment 1786,2024-07-13 09:53:15
1787,963,77,Comment 1787,2024-12-11 09:53:15
1788,1994,781,Comment 1788,2024-09-21 09:53:15
1789,1002,167,Comment 1789,2024-08-08 09:53:15
1790,1290,363,Comment 1790,2024-10-05 09:53:15
1791,1788,567,Comment 1791,2025-01-27 09:53:15
1792,856,538,Comment 1792,2024-04-28 09:53:15
1793,787,194,Comment 1793,2024-11-13 09:53:15
1794,1577,20,Comment 1794,2024-05-01 09:53:15
1795,345,183,Comment 1795,2024-07-26 09:53:15
1796,725,863,Comment 1796,2025-02-27 09:53:15
1797,1041,570,Comment 1797,2025-02-05 09:53:15
1798,1029,189,Comment 1798,2024-08-11 09:53:15
1799,1006,355,Comment 1799,2025-02-01 09:53:15
1800,878,891,Comment 1800,2025-03-19 09:53:15
1801,1444,814,Comment 1801,2025-03-04 09:53:15
1802,82,772,Comment 1802,2024-11-15 09:53:15
1803,1401,717,Comment 1803,2024-12-30 09:53:15
1804,1672,884,Comment 1804,2024-12-25 09:53:15
1805,182,230,Comment 1805,2024-11-11 09:53:15
1806,1817,282,Comment 1806,2024-11-17 09:53:15
1807,294,75,Comment 1807,2024-08-09 09:53:15
1808,1820,412,Comment 1808,2024-11-29 09:53:15
1809,473,437,Comment 1809,2024-10-03 09:53:15
1810,56,70,Comment 1810,2024-07-26 09:53:15
1811,1379,541,Comment 1811,2024-09-22 09:53:15
1812,1999,643,Comment 1812,2024-08-05 09:53:15
1813,1609,940,Comment 1813,2025-01-13 09:53:15
1814,1537,298,Comment 1814,2025-02-18 09:53:15
1815,804,369,Comment 1815,2024-07-06 09:53:15
1816,1721,265,Comment 1816,2024-06-10 09:53:15
1817,1467,647,Comment 1817,2024-09-15 09:53:15
1818,1489,368,Comment 1818,2025-01-11 09:53:15
1819,1438,425,Comment 1819,2025-01-12 09:53:15
1820,311,100,Comment 1820,2025-02-20 09:53:15
1821,1602,981,Comment 1821,2024-09-29 09:53:15
1822,837,710,Comment 1822,2024-03-31 09:53:15
1823,1163,592,Comment 1823,2024-11-24 09:53:15
1824,1150,568,Comment 1824,2024-12-14 09:53:15
1825,496,447,Comment 1825,2024-07-28 09:53:15
1826,1417,264,Comment 1826,2024-07-04 09:53:15
1827,185,963,Comment 1827,2024-12-24 09:53:15
1828,249,687,Comment 1828,2024-06-02 09:53:15
1829,1728,603,Comment 1829,2025-03-13 09:53:15
1830,137,844,Comment 1830,2024-08-08 09:53:15
1831,445,624,Comment 1831,2024-09-22 09:53:15
1832,1895,838,Comment 1832,2025-01-31 09:53:15
1833,1151,43,Comment 1833,2024-05-05 09:53:15
1834,587,487,Comment 1834,2024-11-06 09:53:15
1835,92,13,Comment 1835,2024-04-12 09:53:15
1836,1726,109,Comment 1836,2024-09-04 09:53:15
1837,1337,383,Comment 1837,2024-09-19 09:53:15
1838,955,479,Comment 1838,2024-07-05 09:53:15
1839,1062,897,Comment 1839,2024-07-11 09:53:15
1840,130,679,Comment 1840,2025-01-30 09:53:15
1841,1906,958,Comment 1841,2024-09-24 09:53:15
1842,323,417,Comment 1842,2025-03-07 09:53:15
1843,50,752,Comment 1843,2024-10-01 09:53:15
1844,1536,492,Comment 1844,2024-09-29 09:53:15
1845,731,83,Comment 1845,2024-08-07 09:53:15
1846,1798,548,Comment 1846,2024-12-03 09:53:15
1847,139,230,Comment 1847,2025-03-02 09:53:15
1848,239,15,Comment 1848,2024-06-25 09:53:15
1849,969,982,Comment 1849,2024-08-19 09:53:15
1850,132,903,Comment 1850,2025-03-14 09:53:15
1851,1261,170,Comment 1851,2024-09-07 09:53:15
1852,570,32,Comment 1852,2025-02-26 09:53:15
1853,1729,471,Comment 1853,2024-10-29 09:53:15
1854,1234,216,Comment 1854,2025-03-13 09:53:15
1855,1320,739,Comment 1855,2024-06-11 09:53:15
1856,402,899,Comment 1856,2025-03-14 09:53:15
1857,1467,347,Comment 1857,2025-01-04 09:53:15
1858,1681,679,Comment 1858,2024-12-07 09:53:15
1859,287,512,Comment 1859,2025-01-18 09:53:15
1860,1457,992,Comment 1860,2024-12-30 09:53:15
1861,1669,766,Comment 1861,2024-08-16 09:53:15
1862,527,612,Comment 1862,2024-08-08 09:53:15
1863,621,539,Comment 1863,2024-07-11 09:53:15
1864,70,334,Comment 1864,2025-01-15 09:53:15
1865,1296,984,Comment 1865,2025-03-14 09:53:15
1866,184,823,Comment 1866,2024-09-05 09:53:15
1867,1594,531,Comment 1867,2024-07-25 09:53:15
1868,516,850,Comment 1868,2024-11-24 09:53:15
1869,657,929,Comment 1869,2025-02-04 09:53:15
1870,159,109,Comment 1870,2024-09-09 09:53:15
1871,359,282,Comment 1871,2025-03-09 09:53:15
1872,951,702,Comment 1872,2024-10-23 09:53:15
1873,1718,239,Comment 1873,2025-02-06 09:53:15
1874,1124,118,Comment 1874,2024-05-06 09:53:15
1875,1643,822,Comment 1875,2024-08-24 09:53:15
1876,1699,913,Comment 1876,2024-05-14 09:53:15
1877,1880,444,Comment 1877,2024-07-01 09:53:15
1878,1321,338,Comment 1878,2024-11-29 09:53:15
1879,767,10,Comment 1879,2024-09-19 09:53:15
1880,307,414,Comment 1880,2024-06-15 09:53:15
1881,650,107,Comment 1881,2025-03-13 09:53:15
1882,1735,411,Comment 1882,2024-07-08 09:53:15
1883,1088,710,Comment 1883,2025-01-24 09:53:15
1884,1221,759,Comment 1884,2024-04-11 09:53:15
1885,1517,496,Comment 1885,2024-08-23 09:53:15
1886,1395,425,Comment 1886,2024-05-02 09:53:15
1887,602,362,Comment 1887,2024-10-31 09:53:15
1888,47,835,Comment 1888,2024-07-26 09:53:15
1889,562,257,Comment 1889,2025-01-15 09:53:15
1890,896,688,Comment 1890,2024-07-02 09:53:15
1891,1946,777,Comment 1891,2025-02-14 09:53:15
1892,347,448,Comment 1892,2024-07-24 09:53:15
1893,415,624,Comment 1893,2024-11-08 09:53:15
1894,497,944,Comment 1894,2025-01-15 09:53:15
1895,1582,997,Comment 1895,2024-08-22 09:53:15
1896,19,719,Comment 1896,2024-12-20 09:53:15
1897,815,108,Comment 1897,2024-08-28 09:53:15
1898,1555,134,Comment 1898,2024-05-17 09:53:15
1899,1587,931,Comment 1899,2025-03-12 09:53:15
1900,276,841,Comment 1900,2024-04-17 09:53:15
1901,211,731,Comment 1901,2025-01-01 09:53:15
1902,419,964,Comment 1902,2024-08-31 09:53:15
1903,1030,129,Comment 1903,2024-04-25 09:53:15
1904,659,293,Comment 1904,2024-08-19 09:53:15
1905,1742,251,Comment 1905,2024-10-28 09:53:15
1906,274,335,Comment 1906,2024-12-15 09:53:15
1907,472,820,Comment 1907,2024-12-28 09:53:15
1908,794,682,Comment 1908,2024-07-07 09:53:15
1909,182,414,Comment 1909,2024-05-23 09:53:15
1910,536,505,Comment 1910,2024-06-15 09:53:15
1911,335,673,Comment 1911,2025-02-24 09:53:15
1912,171,250,Comment 1912,2024-10-07 09:53:15
1913,1078,902,Comment 1913,2025-03-22 09:53:15
1914,1212,470,Comment 1914,2025-03-06 09:53:15
1915,1492,90,Comment 1915,2024-12-15 09:53:15
1916,1269,829,Comment 1916,2025-01-15 09:53:15
1917,458,883,Comment 1917,2025-02-28 09:53:15
1918,341,877,Comment 1918,2024-07-17 09:53:15
1919,1077,374,Comment 1919,2024-10-24 09:53:15
1920,811,269,Comment 1920,2025-01-01 09:53:15
1921,519,814,Comment 1921,2024-12-03 09:53:15
1922,1877,196,Comment 1922,2024-12-02 09:53:15
1923,1467,99,Comment 1923,2024-09-25 09:53:15
1924,1216,240,Comment 1924,2024-05-06 09:53:15
1925,409,237,Comment 1925,2024-08-13 09:53:15
1926,936,749,Comment 1926,2024-06-12 09:53:15
1927,1203,925,Comment 1927,2024-08-06 09:53:15
1928,869,290,Comment 1928,2024-05-14 09:53:15
1929,121,275,Comment 1929,2024-04-16 09:53:15
1930,1860,274,Comment 1930,2024-08-07 09:53:15
1931,710,475,Comment 1931,2024-09-17 09:53:15
1932,1726,991,Comment 1932,2025-02-12 09:53:15
1933,765,986,Comment 1933,2025-03-15 09:53:15
1934,1630,843,Comment 1934,2024-04-16 09:53:15
1935,913,690,Comment 1935,2024-08-19 09:53:15
1936,4,572,Comment 1936,2024-07-29 09:53:15
1937,1867,715,Comment 1937,2025-02-05 09:53:15
1938,1207,130,Comment 1938,2024-07-16 09:53:15
1939,683,996,Comment 1939,2024-05-20 09:53:15
1940,29,422,Comment 1940,2024-12-15 09:53:15
1941,158,854,Comment 1941,2025-03-14 09:53:15
1942,611,797,Comment 1942,2024-07-24 09:53:15
1943,1207,661,Comment 1943,2024-11-01 09:53:15
1944,1773,198,Comment 1944,2024-07-21 09:53:15
1945,1212,232,Comment 1945,2025-02-16 09:53:15
1946,534,921,Comment 1946,2025-01-03 09:53:15
1947,1155,435,Comment 1947,2024-07-31 09:53:15
1948,1901,882,Comment 1948,2024-12-02 09:53:15
1949,1844,280,Comment 1949,2024-10-27 09:53:15
1950,294,285,Comment 1950,2024-04-19 09:53:15
1951,1092,664,Comment 1951,2025-01-17 09:53:15
1952,946,338,Comment 1952,2024-05-31 09:53:15
1953,1435,373,Comment 1953,2024-08-05 09:53:15
1954,531,187,Comment 1954,2024-11-30 09:53:15
1955,811,326,Comment 1955,2024-11-22 09:53:15
1956,837,474,Comment 1956,2025-03-13 09:53:15
1957,1427,964,Comment 1957,2024-10-29 09:53:15
1958,1803,973,Comment 1958,2024-04-14 09:53:15
1959,1475,832,Comment 1959,2024-06-16 09:53:15
1960,1392,446,Comment 1960,2025-01-21 09:53:15
1961,262,766,Comment 1961,2025-02-07 09:53:15
1962,695,805,Comment 1962,2024-11-15 09:53:15
1963,1377,780,Comment 1963,2025-01-04 09:53:15
1964,1737,820,Comment 1964,2024-10-03 09:53:15
1965,1823,142,Comment 1965,2024-10-04 09:53:15
1966,1229,568,Comment 1966,2024-09-07 09:53:15
1967,907,81,Comment 1967,2024-09-16 09:53:15
1968,1855,258,Comment 1968,2024-11-14 09:53:15
1969,1478,816,Comment 1969,2024-04-02 09:53:15
1970,589,645,Comment 1970,2024-12-10 09:53:15
1971,1333,230,Comment 1971,2024-12-30 09:53:15
1972,664,746,Comment 1972,2024-08-11 09:53:15
1973,347,813,Comment 1973,2024-07-31 09:53:15
1974,1092,853,Comment 1974,2024-09-15 09:53:15
1975,828,863,Comment 1975,2024-05-01 09:53:15
1976,232,232,Comment 1976,2024-08-09 09:53:15
1977,1815,764,Comment 1977,2024-12-11 09:53:15
1978,505,784,Comment 1978,2024-07-28 09:53:15
1979,185,370,Comment 1979,2024-07-10 09:53:15
1980,1526,645,Comment 1980,2024-07-30 09:53:15
1981,1211,431,Comment 1981,2025-01-30 09:53:15
1982,80,895,Comment 1982,2024-05-15 09:53:15
1983,1776,263,Comment 1983,2025-03-02 09:53:15
1984,1038,891,Comment 1984,2024-05-24 09:53:15
1985,1535,665,Comment 1985,2025-02-23 09:53:15
1986,413,284,Comment 1986,2024-09-01 09:53:15
1987,1290,54,Comment 1987,2024-10-18 09:53:15
1988,1198,781,Comment 1988,2024-08-05 09:53:15
1989,1912,380,Comment 1989,2024-04-07 09:53:15
1990,10,429,Comment 1990,2024-03-23 09:53:15
1991,88,35,Comment 1991,2024-12-10 09:53:15
1992,373,896,Comment 1992,2024-12-17 09:53:15
1993,1022,184,Comment 1993,2025-02-28 09:53:15
1994,1301,198,Comment 1994,2024-12-09 09:53:15
1995,1561,45,Comment 1995,2024-06-10 09:53:15
1996,760,817,Comment 1996,2024-03-28 09:53:15
1997,775,496,Comment 1997,2025-01-02 09:53:15
1998,644,633,Comment 1998,2024-11-09 09:53:15
1999,838,394,Comment 1999,2024-05-17 09:53:15
2000,1511,570,Comment 2000,2024-09-05 09:53:15
2001,1389,117,Comment 2001,2024-09-06 09:53:15
2002,877,973,Comment 2002,2025-01-12 09:53:15
2003,1624,771,Comment 2003,2024-11-01 09:53:15
2004,1317,909,Comment 2004,2024-11-23 09:53:15
2005,270,590,Comment 2005,2025-02-07 09:53:15
2006,1461,638,Comment 2006,2025-02-06 09:53:15
2007,1375,963,Comment 2007,2024-07-20 09:53:15
2008,653,875,Comment 2008,2024-07-30 09:53:15
2009,175,593,Comment 2009,2024-03-28 09:53:15
2010,1593,448,Comment 2010,2024-05-06 09:53:15
2011,335,758,Comment 2011,2024-05-13 09:53:15
2012,858,924,Comment 2012,2025-03-12 09:53:15
2013,1347,393,Comment 2013,2024-11-24 09:53:15
2014,1380,950,Comment 2014,2025-03-04 09:53:15
2015,1331,953,Comment 2015,2024-10-28 09:53:15
2016,821,982,Comment 2016,2024-08-14 09:53:15
2017,1532,603,Comment 2017,2024-06-14 09:53:15
2018,137,655,Comment 2018,2024-11-26 09:53:15
2019,191,933,Comment 2019,2024-08-04 09:53:15
2020,969,841,Comment 2020,2024-12-28 09:53:15
2021,514,299,Comment 2021,2024-06-29 09:53:15
2022,1324,171,Comment 2022,2024-04-30 09:53:15
2023,1338,109,Comment 2023,2024-07-29 09:53:15
2024,1695,902,Comment 2024,2024-05-16 09:53:15
2025,1914,571,Comment 2025,2024-11-23 09:53:15
2026,1411,788,Comment 2026,2024-07-05 09:53:15
2027,1701,984,Comment 2027,2024-04-02 09:53:15
2028,1110,10,Comment 2028,2024-11-01 09:53:15
2029,1878,730,Comment 2029,2024-05-30 09:53:15
2030,1053,540,Comment 2030,2025-03-08 09:53:15
2031,1853,147,Comment 2031,2024-03-27 09:53:15
2032,1711,23,Comment 2032,2024-12-25 09:53:15
2033,1480,104,Comment 2033,2024-11-22 09:53:15
2034,733,924,Comment 2034,2024-08-04 09:53:15
2035,1640,187,Comment 2035,2024-09-19 09:53:15
2036,1047,739,Comment 2036,2024-05-28 09:53:15
2037,1891,491,Comment 2037,2024-08-03 09:53:15
2038,365,415,Comment 2038,2024-03-26 09:53:15
2039,801,303,Comment 2039,2024-12-11 09:53:15
2040,1143,48,Comment 2040,2024-06-03 09:53:15
2041,1521,589,Comment 2041,2024-05-25 09:53:15
2042,360,74,Comment 2042,2024-10-23 09:53:15
2043,7,335,Comment 2043,2024-04-04 09:53:15
2044,1366,68,Comment 2044,2024-12-20 09:53:15
2045,73,147,Comment 2045,2025-03-15 09:53:15
2046,1600,948,Comment 2046,2025-01-31 09:53:15
2047,350,508,Comment 2047,2024-05-15 09:53:15
2048,1591,471,Comment 2048,2024-12-01 09:53:15
2049,1303,465,Comment 2049,2024-07-15 09:53:15
2050,878,61,Comment 2050,2025-02-22 09:53:15
2051,368,994,Comment 2051,2025-02-13 09:53:15
2052,140,46,Comment 2052,2024-05-01 09:53:15
2053,595,395,Comment 2053,2025-02-16 09:53:15
2054,1030,796,Comment 2054,2025-02-26 09:53:15
2055,118,987,Comment 2055,2024-08-15 09:53:15
2056,216,670,Comment 2056,2024-11-02 09:53:15
2057,82,196,Comment 2057,2024-08-15 09:53:15
2058,1102,418,Comment 2058,2025-01-23 09:53:15
2059,1281,986,Comment 2059,2024-09-05 09:53:15
2060,1761,720,Comment 2060,2024-04-16 09:53:15
2061,472,616,Comment 2061,2025-01-09 09:53:15
2062,1163,559,Comment 2062,2025-02-15 09:53:15
2063,725,910,Comment 2063,2024-05-12 09:53:15
2064,673,788,Comment 2064,2024-03-27 09:53:15
2065,1680,191,Comment 2065,2025-01-10 09:53:15
2066,1771,915,Comment 2066,2024-08-20 09:53:15
2067,555,533,Comment 2067,2024-10-15 09:53:15
2068,894,172,Comment 2068,2025-01-24 09:53:15
2069,1311,142,Comment 2069,2025-02-12 09:53:15
2070,1633,105,Comment 2070,2024-06-12 09:53:15
2071,1626,874,Comment 2071,2024-11-06 09:53:15
2072,1464,30,Comment 2072,2025-01-10 09:53:15
2073,1794,389,Comment 2073,2024-12-24 09:53:15
2074,178,31,Comment 2074,2024-10-09 09:53:15
2075,494,892,Comment 2075,2024-05-10 09:53:15
2076,830,785,Comment 2076,2025-01-16 09:53:15
2077,993,671,Comment 2077,2024-10-12 09:53:15
2078,151,91,Comment 2078,2024-06-25 09:53:15
2079,510,264,Comment 2079,2025-02-18 09:53:15
2080,1170,315,Comment 2080,2024-06-02 09:53:15
2081,1900,104,Comment 2081,2024-09-07 09:53:15
2082,1596,126,Comment 2082,2024-05-27 09:53:15
2083,1500,805,Comment 2083,2024-10-03 09:53:15
2084,826,501,Comment 2084,2024-08-26 09:53:15
2085,1366,987,Comment 2085,2024-04-24 09:53:15
2086,1934,881,Comment 2086,2025-01-14 09:53:15
2087,1393,104,Comment 2087,2024-10-21 09:53:15
2088,58,154,Comment 2088,2024-11-17 09:53:15
2089,251,726,Comment 2089,2024-10-07 09:53:15
2090,1647,494,Comment 2090,2024-05-11 09:53:15
2091,1931,572,Comment 2091,2024-06-22 09:53:15
2092,1139,573,Comment 2092,2024-12-30 09:53:15
2093,1981,679,Comment 2093,2024-04-15 09:53:15
2094,537,235,Comment 2094,2024-10-28 09:53:15
2095,1058,332,Comment 2095,2024-08-17 09:53:15
2096,709,795,Comment 2096,2024-08-15 09:53:15
2097,1370,401,Comment 2097,2024-12-22 09:53:15
2098,890,292,Comment 2098,2024-12-22 09:53:15
2099,837,640,Comment 2099,2024-09-08 09:53:15
2100,951,618,Comment 2100,2025-03-04 09:53:15
2101,1343,788,Comment 2101,2024-11-10 09:53:15
2102,509,794,Comment 2102,2024-07-03 09:53:15
